id2;defaulted (Failed to pay his bill);monthly_spend;customer_until
7207;FALSE;1942;NA
7208;TRUE;663;24/07/15
7209;FALSE;720;NA
7210;FALSE;1116;05/07/14
7211;FALSE;309;NA
7212;FALSE;477;NA
7213;FALSE;965;15/04/15
7214;TRUE;311;30/01/12
7215;FALSE;878;NA
7216;FALSE;5448;NA
7217;TRUE;1163;07/06/15
7218;FALSE;521;NA
7219;FALSE;9122;13/10/14
7220;FALSE;1221;NA
7221;FALSE;247;NA
7222;FALSE;2011;03/05/15
7223;FALSE;917;NA
7224;TRUE;1355;16/01/14
7225;FALSE;65;NA
7226;FALSE;429;NA
7227;FALSE;257;07/12/13
7228;TRUE;365;23/11/13
7229;FALSE;3303;NA
7230;FALSE;349;27/09/12
7231;FALSE;202;25/12/14
7232;FALSE;632;NA
7233;FALSE;228;NA
7234;TRUE;2105;30/03/14
7235;TRUE;2907;16/11/13
7236;FALSE;259;NA
7237;FALSE;267;NA
7238;FALSE;628;NA
7239;TRUE;1157;23/06/15
7240;FALSE;1869;NA
7241;TRUE;1486;08/01/15
7242;TRUE;134;05/07/14
7243;TRUE;699;20/08/15
7244;FALSE;276;NA
7245;FALSE;2949;NA
7246;FALSE;64;NA
7247;TRUE;823;28/12/13
7248;FALSE;398;NA
7249;FALSE;620;NA
7250;FALSE;650;NA
7251;FALSE;402;NA
7252;FALSE;1679;NA
7253;FALSE;1431;NA
7254;FALSE;425;NA
7255;FALSE;1249;NA
7256;TRUE;164;25/03/14
7257;FALSE;336;NA
7258;FALSE;510;NA
7259;FALSE;2784;28/06/14
7261;FALSE;1794;NA
7262;FALSE;32;NA
7263;FALSE;25;NA
7264;FALSE;1347;17/05/15
7265;TRUE;1205;21/07/12
7266;FALSE;214;NA
7267;FALSE;326;NA
7268;FALSE;433;NA
7269;FALSE;1050;NA
7270;TRUE;799;30/03/14
7271;FALSE;2052;NA
7272;FALSE;360;NA
7273;TRUE;594;10/07/15
7274;FALSE;1643;NA
7275;FALSE;224;02/04/15
7276;FALSE;122;NA
7277;FALSE;1085;27/05/15
7278;FALSE;530;NA
7279;FALSE;67;NA
7280;FALSE;588;11/06/13
7281;TRUE;62;18/01/14
7282;FALSE;75;NA
7283;FALSE;625;NA
7284;FALSE;80;NA
7285;TRUE;120;01/01/13
7286;FALSE;1526;NA
7287;FALSE;112;NA
7288;FALSE;1274;NA
7289;FALSE;792;NA
7290;FALSE;675;NA
7291;TRUE;988;07/08/11
7292;FALSE;189;NA
7293;FALSE;1175;NA
7294;FALSE;2780;NA
7295;FALSE;1035;NA
7296;FALSE;1454;17/05/15
7297;FALSE;56;NA
7298;FALSE;597;NA
7299;FALSE;269;NA
7300;TRUE;1009;30/05/15
7301;TRUE;884;02/03/15
7302;FALSE;1037;NA
7303;FALSE;70;NA
7304;TRUE;1816;03/07/15
7305;TRUE;2023;02/05/15
7306;TRUE;18;15/06/15
7307;FALSE;823;NA
7308;TRUE;2875;20/02/15
7309;TRUE;4175;01/01/15
7310;TRUE;707;17/12/14
7311;FALSE;1296;NA
7312;FALSE;480;NA
7313;FALSE;191;NA
7314;FALSE;1437;NA
7315;TRUE;3471;08/08/13
7316;FALSE;634;NA
7317;FALSE;1334;28/02/14
7318;FALSE;892;NA
7319;TRUE;1500;18/01/14
7320;FALSE;380;NA
7321;FALSE;277;NA
7322;TRUE;1188;12/12/14
7323;FALSE;129;NA
7324;FALSE;1089;NA
7325;TRUE;161;04/09/13
7326;FALSE;184;NA
7327;FALSE;451;31/08/12
7328;FALSE;1616;NA
7329;FALSE;599;NA
7330;FALSE;66;NA
7332;FALSE;1314;26/08/15
7333;FALSE;6;NA
7334;FALSE;749;NA
7335;FALSE;1420;NA
7336;FALSE;1416;NA
7338;FALSE;1737;NA
7339;TRUE;298;19/08/14
7340;FALSE;1711;NA
7341;FALSE;1701;NA
7342;FALSE;500;NA
7343;TRUE;598;15/01/15
7344;FALSE;145;NA
7345;FALSE;1634;NA
7346;FALSE;762;NA
7347;FALSE;2607;NA
7348;FALSE;220;NA
7349;FALSE;1570;17/09/13
7350;TRUE;2043;08/06/13
7351;FALSE;2034;NA
7352;FALSE;2615;NA
7353;FALSE;2696;NA
7354;FALSE;1444;NA
7355;FALSE;937;NA
7356;FALSE;1242;25/11/14
7357;FALSE;307;02/07/13
7358;FALSE;642;NA
7359;FALSE;844;NA
7360;FALSE;649;NA
7362;TRUE;1008;22/09/14
7364;FALSE;740;NA
7365;TRUE;1116;06/10/14
7366;FALSE;227;NA
7367;TRUE;3124;09/11/12
7368;FALSE;1820;NA
7369;FALSE;1262;NA
7370;TRUE;228;14/08/13
7371;FALSE;1279;NA
7372;TRUE;1125;28/09/12
7373;TRUE;128;18/04/14
7374;FALSE;2610;NA
7375;FALSE;2084;NA
7376;TRUE;1192;20/12/12
7377;FALSE;1075;NA
7378;FALSE;437;NA
7379;FALSE;38;NA
7380;TRUE;33;29/12/14
7381;TRUE;237;07/10/13
7382;FALSE;1211;NA
7383;TRUE;1343;25/05/14
7384;FALSE;688;NA
7385;FALSE;1970;NA
7386;FALSE;465;NA
7388;FALSE;1319;NA
7389;FALSE;366;NA
7390;FALSE;522;NA
7391;FALSE;267;NA
7392;TRUE;2091;25/01/14
7393;FALSE;836;NA
7394;FALSE;386;NA
7395;FALSE;24;NA
7396;FALSE;556;NA
7397;TRUE;316;02/08/15
7398;FALSE;1520;NA
7399;FALSE;583;NA
7400;FALSE;265;NA
7401;FALSE;258;NA
7402;FALSE;1512;NA
7403;FALSE;145;NA
7404;FALSE;3000;25/04/14
7405;FALSE;840;NA
7407;FALSE;897;NA
7408;FALSE;40;03/03/14
7410;FALSE;2026;NA
7411;FALSE;477;09/06/14
7412;FALSE;1509;NA
7413;FALSE;1627;NA
7414;FALSE;1031;19/03/15
7415;FALSE;596;NA
7416;FALSE;567;NA
7417;TRUE;1053;10/01/14
7418;FALSE;472;NA
7419;FALSE;173;NA
7421;FALSE;636;NA
7422;TRUE;20;01/07/13
7423;TRUE;131;06/03/15
7424;FALSE;27;09/03/13
7425;FALSE;293;12/01/15
7426;FALSE;1112;NA
7427;FALSE;490;12/11/14
7428;TRUE;546;09/01/14
7429;TRUE;949;04/11/14
7430;TRUE;299;17/03/13
7431;FALSE;174;NA
7432;TRUE;71;14/05/14
7433;FALSE;632;12/07/15
7434;FALSE;832;NA
7435;FALSE;3016;NA
7436;FALSE;1119;NA
7437;FALSE;106;NA
7438;TRUE;1112;05/11/14
7439;FALSE;1201;NA
7440;TRUE;656;24/11/14
7441;TRUE;397;08/11/13
7442;FALSE;1330;NA
7443;FALSE;355;NA
7444;FALSE;1441;NA
7445;FALSE;2213;NA
7446;FALSE;2524;NA
7447;FALSE;987;NA
7448;FALSE;1563;NA
7449;FALSE;334;NA
7450;FALSE;0;08/09/15
7451;FALSE;1011;NA
7452;FALSE;3;01/07/15
7453;TRUE;1523;01/08/13
7454;FALSE;1747;NA
7455;FALSE;120;NA
7456;FALSE;304;NA
7457;FALSE;356;19/04/13
7458;FALSE;256;NA
7459;FALSE;158;NA
7460;FALSE;2090;NA
7461;FALSE;391;NA
7462;TRUE;979;21/02/13
7463;TRUE;1772;04/07/13
7464;FALSE;1405;24/04/15
7465;FALSE;1397;NA
7466;TRUE;1136;10/04/15
7467;FALSE;1367;NA
7468;FALSE;1155;NA
7469;FALSE;895;NA
7470;FALSE;3088;29/07/15
7471;FALSE;1951;18/12/13
7472;FALSE;4057;NA
7473;FALSE;1675;NA
7474;TRUE;980;06/02/15
7475;FALSE;560;NA
7476;FALSE;2382;NA
7477;TRUE;639;01/12/14
7478;FALSE;1914;NA
7479;FALSE;2045;NA
7480;TRUE;1164;09/06/11
7481;FALSE;286;NA
7482;FALSE;109;NA
7483;TRUE;1672;18/07/15
7484;FALSE;168;NA
7485;FALSE;399;NA
7486;FALSE;212;NA
7487;FALSE;734;NA
7488;FALSE;582;NA
7489;FALSE;41;NA
7490;FALSE;1301;NA
7492;FALSE;1368;NA
7493;FALSE;1581;NA
7494;FALSE;4;NA
7495;TRUE;493;27/08/11
7496;FALSE;406;NA
7497;FALSE;66;NA
7498;FALSE;704;24/02/15
7499;FALSE;1270;NA
7500;FALSE;3663;NA
7501;FALSE;1286;09/12/14
7502;FALSE;243;NA
7503;FALSE;692;NA
7504;FALSE;1080;12/09/14
7505;FALSE;94;18/10/14
7506;FALSE;183;26/05/14
7507;FALSE;1332;08/03/15
7508;FALSE;2962;NA
7509;FALSE;1065;NA
7510;FALSE;3002;NA
7511;TRUE;612;02/09/11
7512;FALSE;204;NA
7513;FALSE;969;NA
7514;FALSE;549;NA
7515;FALSE;998;25/12/13
7516;TRUE;1756;31/07/15
7518;FALSE;1162;NA
7519;FALSE;4009;NA
7520;FALSE;571;11/06/14
7522;TRUE;67;24/03/15
7523;TRUE;363;12/02/15
7524;FALSE;170;NA
7525;FALSE;159;NA
7526;TRUE;207;06/06/15
7527;TRUE;127;03/04/13
7528;FALSE;1615;NA
7529;FALSE;2308;NA
7530;FALSE;1349;06/05/15
7531;TRUE;81;06/04/12
7532;FALSE;1046;NA
7533;TRUE;1940;04/03/13
7534;FALSE;794;NA
7535;TRUE;1408;16/05/15
7536;FALSE;341;NA
7537;FALSE;295;NA
7538;FALSE;87;NA
7539;FALSE;126;NA
7540;TRUE;0;09/06/12
7541;FALSE;40;27/10/14
7542;TRUE;624;29/05/13
7543;FALSE;1469;NA
7544;FALSE;1910;NA
7546;FALSE;97;NA
7547;FALSE;240;NA
7548;FALSE;313;12/12/14
7549;FALSE;1337;NA
7550;FALSE;1212;NA
7551;FALSE;2384;NA
7552;FALSE;2153;NA
7553;TRUE;704;30/11/14
7554;FALSE;1189;NA
7555;FALSE;732;NA
7556;TRUE;558;04/09/14
7557;FALSE;380;NA
7558;FALSE;1088;NA
7559;FALSE;60;NA
7560;FALSE;5067;NA
7561;FALSE;868;NA
7562;FALSE;730;NA
7563;FALSE;1331;NA
7564;FALSE;1341;NA
7565;TRUE;924;30/03/14
7566;TRUE;370;02/07/12
7567;FALSE;107;NA
7568;FALSE;1722;NA
7569;FALSE;677;NA
7570;TRUE;927;10/03/13
7571;TRUE;203;14/10/14
7572;FALSE;797;04/11/14
7573;TRUE;2731;19/01/14
7574;FALSE;262;NA
7575;TRUE;454;24/04/15
7576;FALSE;1582;NA
7577;TRUE;145;28/02/15
7578;FALSE;1240;NA
7579;TRUE;48;04/12/14
7580;FALSE;1573;12/04/14
7581;FALSE;0;NA
7582;FALSE;419;NA
7583;TRUE;40;24/04/14
7584;FALSE;436;NA
7586;FALSE;501;NA
7587;FALSE;823;NA
7588;TRUE;976;30/05/14
7589;FALSE;1390;NA
7590;FALSE;3179;NA
7591;FALSE;1075;11/11/13
7592;FALSE;2098;NA
7593;FALSE;988;11/07/14
7594;FALSE;191;NA
7595;FALSE;2069;NA
7596;FALSE;365;NA
7597;FALSE;613;NA
7598;FALSE;646;NA
7599;FALSE;119;NA
7600;FALSE;1345;NA
7601;FALSE;2758;NA
7602;FALSE;678;NA
7603;FALSE;1617;NA
7604;FALSE;162;NA
7605;FALSE;167;NA
7606;FALSE;973;NA
7607;FALSE;625;NA
7608;TRUE;938;28/06/12
7609;FALSE;1853;NA
7610;FALSE;345;NA
7612;FALSE;785;NA
7613;FALSE;549;NA
7614;FALSE;346;NA
7615;TRUE;15;07/08/13
7616;FALSE;276;NA
7617;FALSE;730;NA
7618;FALSE;2341;NA
7619;TRUE;914;25/09/14
7620;FALSE;532;NA
7621;FALSE;41;NA
7622;FALSE;4059;NA
7623;FALSE;398;NA
7624;FALSE;2068;18/12/14
7625;FALSE;1519;NA
7626;FALSE;985;NA
7627;FALSE;209;NA
7628;FALSE;131;09/06/15
7629;FALSE;1504;NA
7630;FALSE;1661;24/09/13
7631;FALSE;2171;02/05/14
7632;FALSE;837;NA
7633;FALSE;912;NA
7634;FALSE;309;NA
7635;FALSE;572;NA
7636;FALSE;301;NA
7637;FALSE;3524;15/08/15
7638;FALSE;363;10/05/13
7639;FALSE;2115;16/05/14
7640;FALSE;143;NA
7641;FALSE;301;NA
7642;FALSE;1653;NA
7643;FALSE;261;NA
7644;TRUE;3165;01/07/13
7645;FALSE;107;NA
7646;FALSE;1799;NA
7647;FALSE;1122;NA
7648;TRUE;28;20/12/14
7649;FALSE;372;NA
7650;FALSE;1626;NA
7651;FALSE;672;18/10/13
7652;FALSE;1954;NA
7653;FALSE;992;NA
7654;FALSE;1359;NA
7655;FALSE;217;NA
7656;FALSE;1540;NA
7657;FALSE;95;NA
7658;FALSE;1914;NA
7659;FALSE;906;NA
7660;FALSE;839;NA
7661;FALSE;2783;NA
7662;TRUE;2106;12/02/14
7664;FALSE;5733;13/03/14
7665;FALSE;230;NA
7666;FALSE;97;NA
7667;FALSE;1645;NA
7668;FALSE;925;NA
7670;TRUE;1353;01/04/12
7671;FALSE;496;NA
7672;FALSE;386;NA
7673;FALSE;1432;NA
7674;TRUE;924;14/05/15
7675;FALSE;171;NA
7676;FALSE;1500;NA
7677;FALSE;477;NA
7678;FALSE;1327;NA
7679;FALSE;2846;NA
7680;FALSE;81;NA
7681;FALSE;725;NA
7682;TRUE;1188;26/05/15
7683;FALSE;716;NA
7684;FALSE;735;NA
7685;FALSE;79;NA
7686;FALSE;1307;NA
7687;FALSE;845;NA
7688;FALSE;3170;14/06/14
7689;FALSE;27;NA
7690;FALSE;800;27/03/14
7691;FALSE;744;NA
7692;FALSE;30;NA
7693;FALSE;1249;NA
7694;FALSE;1024;07/09/15
7695;FALSE;109;04/07/14
7696;TRUE;768;21/02/15
7697;TRUE;842;24/10/14
7698;FALSE;352;NA
7699;FALSE;3343;NA
7700;TRUE;1844;12/09/14
7701;FALSE;2026;NA
7702;FALSE;935;NA
7703;FALSE;1081;NA
7704;FALSE;355;NA
7705;FALSE;416;NA
7706;FALSE;605;NA
7707;FALSE;319;NA
7708;FALSE;1267;16/02/14
7709;FALSE;652;NA
7710;FALSE;369;NA
7711;FALSE;521;NA
7712;FALSE;2454;NA
7713;TRUE;210;21/05/15
7714;FALSE;301;NA
7715;FALSE;1965;NA
7716;FALSE;878;NA
7717;TRUE;1319;13/12/14
7718;FALSE;245;NA
7719;FALSE;3242;NA
7720;FALSE;1296;NA
7721;FALSE;1971;NA
7722;FALSE;451;NA
7723;FALSE;748;NA
7724;FALSE;447;NA
7725;FALSE;400;NA
7726;FALSE;198;NA
7727;TRUE;1114;22/02/14
7728;FALSE;80;NA
7729;FALSE;195;NA
7730;FALSE;1865;NA
7731;FALSE;236;NA
7732;FALSE;414;NA
7733;FALSE;382;NA
7734;FALSE;108;NA
7735;FALSE;122;18/04/15
7736;FALSE;620;NA
7737;TRUE;1282;20/02/14
7738;TRUE;1226;10/10/12
7739;FALSE;851;NA
7740;FALSE;1175;NA
7741;FALSE;1024;17/10/13
7742;FALSE;446;NA
7743;FALSE;4939;07/05/15
7744;FALSE;43;NA
7745;FALSE;121;NA
7746;FALSE;1050;NA
7747;FALSE;938;NA
7748;TRUE;428;07/05/14
7749;TRUE;209;09/01/13
7750;FALSE;74;NA
7751;TRUE;643;16/05/15
7752;FALSE;1274;NA
7753;TRUE;1084;24/07/14
7754;FALSE;788;NA
7755;FALSE;182;NA
7756;TRUE;1514;16/06/13
7757;FALSE;195;NA
7758;FALSE;29;NA
7759;FALSE;1654;NA
7760;TRUE;1124;09/10/14
7761;TRUE;26;26/12/14
7762;TRUE;3770;20/11/14
7763;FALSE;1774;NA
7764;FALSE;788;NA
7765;FALSE;151;NA
7766;FALSE;2591;NA
7767;FALSE;536;NA
7768;FALSE;359;NA
7769;FALSE;49;NA
7770;FALSE;1346;NA
7771;FALSE;1016;NA
7772;FALSE;209;NA
7773;FALSE;1397;NA
7774;FALSE;434;NA
7775;FALSE;410;NA
7776;TRUE;6;09/01/13
7777;TRUE;168;22/11/13
7778;FALSE;764;NA
7779;FALSE;142;NA
7780;FALSE;510;NA
7781;FALSE;1681;NA
7782;FALSE;347;NA
7783;FALSE;688;30/11/13
7784;FALSE;99;05/01/15
7785;FALSE;1498;NA
7786;FALSE;2445;NA
7787;TRUE;733;06/01/15
7788;TRUE;1880;18/05/13
7789;FALSE;68;NA
7790;TRUE;1607;24/07/12
7791;FALSE;3118;NA
7792;FALSE;0;20/05/15
7793;TRUE;1177;25/11/12
7794;TRUE;158;13/02/15
7795;FALSE;615;NA
7796;TRUE;2235;21/10/12
7797;FALSE;322;NA
7798;FALSE;1354;NA
7799;FALSE;1093;NA
7800;FALSE;1140;NA
7801;FALSE;1183;21/12/14
7802;TRUE;0;17/10/13
7803;FALSE;433;NA
7804;FALSE;526;25/06/14
7805;FALSE;824;NA
7806;FALSE;147;25/02/15
7807;FALSE;139;NA
7808;FALSE;1501;01/03/15
7809;FALSE;257;NA
7810;FALSE;1266;NA
7811;FALSE;1204;10/09/14
7812;FALSE;602;20/06/15
7813;TRUE;407;28/01/13
7814;TRUE;31;24/05/15
7815;TRUE;1649;27/06/14
7816;TRUE;601;17/10/12
7817;FALSE;0;NA
7818;TRUE;366;26/03/13
7819;FALSE;467;NA
7820;FALSE;2057;16/08/13
7821;FALSE;517;NA
7822;FALSE;430;NA
7823;TRUE;1942;08/07/15
7824;FALSE;1642;NA
7825;FALSE;334;NA
7826;TRUE;108;29/07/13
7827;TRUE;155;28/08/14
7828;FALSE;368;26/04/15
7829;FALSE;2232;NA
7830;FALSE;1202;NA
7831;FALSE;511;NA
7832;FALSE;309;05/11/14
7833;FALSE;1330;NA
7834;FALSE;2626;NA
7835;FALSE;318;NA
7836;FALSE;29;NA
7837;TRUE;745;01/05/15
7838;FALSE;4419;NA
7839;FALSE;736;13/01/15
7840;FALSE;776;NA
7841;FALSE;1786;11/05/15
7842;FALSE;776;NA
7843;TRUE;403;18/06/14
7844;FALSE;2493;NA
7845;FALSE;1301;NA
7846;FALSE;1114;NA
7847;TRUE;214;20/12/13
7848;FALSE;1387;NA
7849;FALSE;2030;NA
7850;FALSE;557;NA
7851;FALSE;601;NA
7852;FALSE;1303;04/06/14
7854;FALSE;73;NA
7855;TRUE;1991;15/02/15
7856;FALSE;2202;23/06/15
7857;FALSE;309;NA
7858;FALSE;414;NA
7859;FALSE;61;NA
7860;FALSE;2761;NA
7861;FALSE;425;NA
7862;TRUE;135;06/01/14
7863;FALSE;0;NA
7864;FALSE;137;NA
7865;TRUE;324;05/11/12
7866;TRUE;8;19/11/12
7867;FALSE;209;NA
7868;TRUE;463;07/08/13
7869;TRUE;344;24/12/12
7870;FALSE;361;NA
7871;FALSE;82;NA
7872;FALSE;1131;NA
7873;TRUE;2112;26/04/14
7874;TRUE;2118;15/11/11
7875;FALSE;3888;12/05/12
7876;FALSE;47;18/11/14
7877;FALSE;409;NA
7878;FALSE;2903;NA
7879;FALSE;2624;NA
7880;FALSE;3089;NA
7881;FALSE;463;NA
7882;FALSE;1301;NA
7883;FALSE;937;NA
7884;FALSE;1057;NA
7885;FALSE;1075;NA
7886;FALSE;788;18/09/14
7887;FALSE;92;NA
7888;FALSE;1717;NA
7889;FALSE;601;NA
7890;FALSE;972;NA
7891;TRUE;8397;13/07/13
7892;FALSE;874;NA
7893;FALSE;1039;NA
7894;FALSE;594;NA
7895;FALSE;748;NA
7896;FALSE;1048;NA
7897;FALSE;377;NA
7898;FALSE;2680;NA
7899;FALSE;356;NA
7900;FALSE;394;NA
7901;FALSE;3154;19/07/15
7902;FALSE;1126;NA
7903;FALSE;361;NA
7904;FALSE;1442;NA
7905;FALSE;174;NA
7907;FALSE;1971;NA
7908;FALSE;672;NA
7909;FALSE;653;NA
7910;FALSE;6;17/09/14
7911;FALSE;175;NA
7912;FALSE;1178;NA
7913;FALSE;76;NA
7914;FALSE;813;NA
7915;FALSE;448;NA
7916;FALSE;684;NA
7918;FALSE;1998;NA
7919;FALSE;104;29/07/14
7920;FALSE;162;NA
7921;FALSE;1158;NA
7922;FALSE;1419;NA
7923;TRUE;35;18/12/14
7924;FALSE;349;NA
7925;FALSE;17;NA
7926;FALSE;665;NA
7927;FALSE;1006;11/09/14
7928;FALSE;4;NA
7929;FALSE;91;NA
7930;FALSE;665;NA
7931;FALSE;775;NA
7932;FALSE;533;NA
7933;FALSE;1351;NA
7934;TRUE;102;21/11/14
7935;FALSE;1464;NA
7936;FALSE;979;NA
7937;FALSE;860;NA
7938;FALSE;767;22/01/14
7939;FALSE;4280;NA
7940;FALSE;551;NA
7941;FALSE;2067;NA
7942;TRUE;1163;06/03/14
7943;TRUE;268;07/12/13
7944;TRUE;1327;05/09/13
7945;FALSE;1881;NA
7946;FALSE;577;NA
7947;FALSE;425;NA
7948;FALSE;1133;NA
7949;FALSE;2238;NA
7950;TRUE;2468;24/11/13
7951;TRUE;2110;12/08/15
7952;FALSE;952;NA
7953;FALSE;440;NA
7954;FALSE;911;NA
7955;FALSE;1631;NA
7956;FALSE;328;NA
7957;FALSE;1008;NA
7958;FALSE;0;NA
7959;FALSE;761;NA
7960;FALSE;714;NA
7961;FALSE;414;NA
7962;FALSE;1097;14/10/14
7963;FALSE;58;NA
7964;TRUE;53;15/12/12
7965;FALSE;1062;07/12/13
7966;TRUE;494;08/08/15
7967;TRUE;1694;06/09/15
7968;FALSE;3332;NA
7969;FALSE;704;NA
7970;FALSE;2152;NA
7971;FALSE;2697;NA
7972;FALSE;931;31/08/13
7973;TRUE;325;26/06/13
7974;FALSE;324;05/12/14
7975;FALSE;1480;NA
7976;FALSE;1829;NA
7977;FALSE;1290;NA
7978;FALSE;544;NA
7979;FALSE;372;NA
7980;FALSE;409;NA
7981;TRUE;561;07/03/14
7982;FALSE;883;NA
7983;TRUE;1437;09/04/15
7984;FALSE;503;NA
7985;TRUE;582;23/11/11
7986;FALSE;490;NA
7987;TRUE;1070;13/11/14
7988;FALSE;129;22/01/15
7989;TRUE;2041;18/08/14
7990;FALSE;20;NA
7992;TRUE;1861;17/11/12
7993;TRUE;601;08/03/13
7994;FALSE;949;NA
7995;TRUE;1998;21/11/14
7996;FALSE;86;NA
7997;TRUE;1989;28/08/15
7998;FALSE;2082;NA
7999;TRUE;46;28/03/15
8000;FALSE;2791;13/07/15
8001;TRUE;2305;21/04/13
8002;FALSE;894;07/06/15
8003;FALSE;795;10/09/13
8004;FALSE;1255;NA
8005;FALSE;49;NA
8006;FALSE;533;NA
8007;FALSE;673;NA
8008;FALSE;792;NA
8009;FALSE;1070;NA
8010;FALSE;311;NA
8011;FALSE;1699;NA
8012;FALSE;1449;NA
8013;FALSE;1311;NA
8014;FALSE;197;NA
8015;TRUE;517;15/01/15
8016;FALSE;2061;NA
8017;FALSE;33;06/06/14
8018;FALSE;54;26/07/12
8019;FALSE;274;NA
8020;FALSE;2215;NA
8022;FALSE;879;NA
8024;FALSE;631;28/10/12
8025;FALSE;530;NA
8026;TRUE;589;30/03/15
8028;FALSE;130;NA
8029;FALSE;105;NA
8030;TRUE;842;26/01/14
8031;FALSE;3742;NA
8032;FALSE;549;NA
8033;FALSE;1357;NA
8034;FALSE;1457;NA
8035;FALSE;1986;23/03/14
8036;TRUE;2140;04/11/14
8037;FALSE;1162;NA
8038;FALSE;623;NA
8039;FALSE;15;NA
8040;FALSE;118;NA
8041;FALSE;207;NA
8042;FALSE;1437;31/05/15
8043;TRUE;2279;26/02/14
8044;FALSE;1388;NA
8045;FALSE;940;NA
8046;FALSE;2004;NA
8047;TRUE;822;25/01/15
8048;FALSE;22;22/06/15
8049;TRUE;207;14/01/15
8050;TRUE;683;09/02/14
8051;FALSE;56;NA
8052;FALSE;466;NA
8053;FALSE;1476;NA
8054;FALSE;2698;14/07/15
8055;FALSE;218;NA
8056;FALSE;2110;NA
8057;FALSE;2611;NA
8058;FALSE;1096;15/08/15
8059;FALSE;984;NA
8060;TRUE;1906;22/09/13
8061;FALSE;61;23/11/14
8062;FALSE;93;NA
8063;FALSE;72;07/06/15
8064;FALSE;1497;NA
8065;FALSE;297;NA
8066;FALSE;4811;NA
8067;TRUE;962;25/03/14
8068;FALSE;365;NA
8069;TRUE;242;17/07/15
8070;FALSE;345;NA
8071;FALSE;1235;NA
8072;FALSE;50;NA
8073;FALSE;80;NA
8074;FALSE;0;NA
8075;FALSE;347;NA
8076;FALSE;1115;NA
8077;FALSE;825;NA
8078;FALSE;2913;NA
8079;FALSE;87;NA
8080;FALSE;2791;NA
8081;FALSE;1913;NA
8082;FALSE;1433;NA
8083;TRUE;339;04/08/13
8084;FALSE;1656;NA
8085;FALSE;1768;NA
8086;FALSE;2504;13/03/15
8087;TRUE;395;15/06/15
8088;FALSE;412;NA
8089;TRUE;1047;06/02/13
8090;TRUE;389;07/09/12
8091;TRUE;258;10/09/14
8092;FALSE;720;NA
8093;FALSE;1604;NA
8094;FALSE;93;NA
8095;FALSE;76;NA
8096;FALSE;1593;NA
8097;FALSE;2948;NA
8098;FALSE;410;NA
8099;TRUE;142;04/01/15
8100;FALSE;15157;NA
8101;FALSE;1274;NA
8102;FALSE;1377;NA
8103;FALSE;547;NA
8104;FALSE;177;NA
8105;FALSE;524;17/06/14
8106;FALSE;1947;NA
8107;FALSE;334;NA
8108;FALSE;1168;NA
8109;FALSE;397;NA
8110;TRUE;764;12/06/13
8111;FALSE;1605;NA
8112;FALSE;663;NA
8113;TRUE;625;02/11/12
8114;FALSE;2921;NA
8115;FALSE;4233;NA
8116;TRUE;1570;30/01/14
8117;TRUE;831;20/04/15
8118;FALSE;8;NA
8119;FALSE;476;NA
8120;FALSE;503;NA
8121;FALSE;59;NA
8122;FALSE;522;NA
8123;TRUE;72;29/08/13
8124;FALSE;461;NA
8125;TRUE;3522;22/09/14
8126;TRUE;1146;28/12/13
8127;FALSE;723;16/08/15
8128;FALSE;302;NA
8129;FALSE;448;NA
8130;TRUE;139;28/06/13
8131;FALSE;2008;NA
8132;FALSE;843;NA
8133;FALSE;1368;NA
8134;FALSE;13;NA
8135;FALSE;81;NA
8136;FALSE;4278;NA
8137;FALSE;1901;NA
8138;FALSE;1903;NA
8139;FALSE;789;30/06/14
8140;FALSE;316;NA
8141;TRUE;675;05/03/14
8142;FALSE;189;NA
8143;TRUE;888;08/08/15
8144;FALSE;73;NA
8145;FALSE;408;NA
8146;FALSE;192;NA
8147;FALSE;95;NA
8148;FALSE;2158;NA
8149;FALSE;59;NA
8150;TRUE;1265;22/09/12
8151;TRUE;6944;04/05/14
8152;TRUE;134;23/10/14
8153;FALSE;748;27/12/13
8154;FALSE;1405;NA
8156;TRUE;495;25/01/13
8157;FALSE;237;NA
8158;FALSE;144;NA
8159;TRUE;470;14/12/13
8160;FALSE;134;NA
8161;FALSE;2187;NA
8162;FALSE;621;NA
8163;FALSE;462;NA
8164;FALSE;1366;NA
8165;FALSE;21;NA
8166;FALSE;921;NA
8167;FALSE;1960;NA
8168;FALSE;731;NA
8169;FALSE;17;NA
8170;FALSE;561;NA
8171;FALSE;100;07/08/15
8172;FALSE;33;NA
8173;FALSE;309;NA
8174;FALSE;1543;NA
8175;FALSE;1792;NA
8176;FALSE;1286;NA
8177;FALSE;1389;20/06/14
8178;FALSE;254;NA
8179;TRUE;70;09/01/15
8180;TRUE;1841;22/12/13
8182;FALSE;1106;NA
8183;FALSE;1000;NA
8185;FALSE;2723;NA
8186;FALSE;1869;NA
8187;TRUE;504;28/11/13
8188;TRUE;1109;15/02/15
8189;FALSE;1489;NA
8190;FALSE;448;NA
8191;TRUE;748;22/10/14
8192;FALSE;1019;NA
8193;FALSE;274;NA
8194;FALSE;651;NA
8195;TRUE;1376;02/04/14
8196;TRUE;616;03/07/14
8197;FALSE;54;NA
8198;TRUE;702;16/05/13
8199;FALSE;628;NA
8201;FALSE;534;NA
8202;TRUE;1125;04/09/13
8203;FALSE;57;NA
8204;FALSE;769;NA
8205;FALSE;2341;NA
